Linux 4.15.0-117-generic (sl1-21) 	Friday 05 February 2021 	_x86_64_	(4 CPU)

06:54:36  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:56:16  IST  all   45.13    0.00    0.74    0.05    0.00    1.24    0.00    0.00    0.00   52.84
06:56:21  IST  all   44.56    0.00    1.33    0.00    0.00    1.52    0.00    0.00    0.00   52.58
06:56:26  IST  all   39.66    0.00    0.84    0.00    0.00    1.24    0.00    0.00    0.00   58.26
06:56:31  IST  all   40.93    0.00    0.79    0.05    0.00    1.48    0.00    0.00    0.00   56.76
06:56:36  IST  all   41.42    0.00    0.69    0.00    0.00    1.43    0.00    0.00    0.00   56.46
06:56:41  IST  all   44.06    0.00    0.93    0.00    0.00    2.01    0.00    0.00    0.00   53.00
06:56:46  IST  all   45.38    0.00    0.83    0.05    0.00    1.92    0.00    0.00    0.00   51.82
06:56:51  IST  all   40.46    0.00    0.79    0.05    0.00    1.53    0.00    0.00    0.00   57.17
06:56:56  IST  all   43.83    0.00    0.99    0.05    0.00    1.09    0.00    0.00    0.00   54.04
06:57:01  IST  all   38.70    0.00    0.79    0.00    0.00    1.38    0.00    0.00    0.00   59.12
06:57:06  IST  all   44.19    0.00    0.69    0.00    0.00    1.63    0.00    0.00    0.00   53.50
06:57:11  IST  all   44.74    0.00    0.84    0.00    0.00    1.92    0.00    0.00    0.00   52.51
06:57:16  IST  all   42.89    0.00    1.09    0.00    0.00    1.43    0.00    0.00    0.00   54.59
06:57:21  IST  all   44.92    0.00    0.94    0.00    0.00    1.24    0.00    0.00    0.00   52.90
06:57:26  IST  all   38.58    0.00    0.79    0.05    0.00    1.09    0.00    0.00    0.00   59.48
06:57:31  IST  all   43.32    0.00    0.99    0.00    0.00    1.14    0.00    0.00    0.00   54.55
06:57:36  IST  all   45.58    0.00    0.94    0.00    0.00    1.48    0.00    0.00    0.00   52.00
06:57:41  IST  all   43.13    0.00    0.89    0.00    0.00    0.99    0.00    0.00    0.00   54.98
06:57:46  IST  all   43.73    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   54.28
06:57:51  IST  all   42.31    0.00    0.89    0.00    0.00    1.53    0.00    0.00    0.00   55.28
06:57:56  IST  all   42.42    0.00    0.99    0.00    0.00    0.94    0.00    0.00    0.00   55.65
06:58:01  IST  all   46.17    0.00    0.89    0.05    0.00    1.28    0.00    0.00    0.00   51.60
06:58:06  IST  all   42.19    0.00    1.14    0.00    0.00    1.19    0.00    0.00    0.00   55.49
06:58:11  IST  all   41.88    0.00    0.89    0.00    0.00    0.79    0.00    0.00    0.00   56.43
06:58:16  IST  all   41.63    0.00    0.89    0.00    0.00    1.19    0.00    0.00    0.00   56.29
06:58:21  IST  all   44.77    0.00    1.04    0.05    0.00    1.33    0.00    0.00    0.00   52.81
06:58:26  IST  all   45.34    0.00    0.84    0.00    0.00    1.04    0.00    0.00    0.00   52.78
06:58:31  IST  all   47.28    0.00    0.99    0.05    0.00    0.99    0.00    0.00    0.00   50.69
06:58:36  IST  all   40.76    0.00    0.79    0.05    0.00    0.74    0.00    0.00    0.00   57.65
06:58:41  IST  all   41.49    0.00    0.74    0.00    0.00    0.89    0.00    0.00    0.00   56.87
06:58:46  IST  all   42.62    0.00    0.74    0.00    0.00    0.99    0.00    0.00    0.00   55.64
06:58:51  IST  all   45.08    0.00    1.43    0.05    0.00    1.04    0.00    0.00    0.00   52.40
06:58:56  IST  all   46.77    0.00    1.13    0.00    0.00    1.53    0.00    0.00    0.00   50.57
06:59:01  IST  all   43.34    0.00    0.84    0.00    0.00    1.14    0.00    0.00    0.00   54.68
06:59:06  IST  all   43.60    0.00    1.04    0.05    0.00    1.04    0.00    0.00    0.00   54.27
06:59:11  IST  all   36.79    0.00    1.04    0.00    0.00    1.38    0.00    0.00    0.00   60.80
06:59:16  IST  all   44.17    0.00    0.94    0.05    0.00    1.62    0.00    0.00    0.00   53.23
06:59:21  IST  all   46.48    0.00    0.99    0.05    0.00    0.94    0.00    0.00    0.00   51.54
06:59:26  IST  all   43.35    0.00    1.13    0.00    0.00    1.48    0.00    0.00    0.00   54.04
06:59:31  IST  all   45.90    0.00    0.90    0.00    0.00    0.80    0.00    0.00    0.00   52.41
06:59:36  IST  all   40.76    0.00    0.75    0.05    0.00    0.75    0.00    0.00    0.00   57.70
06:59:41  IST  all   39.84    0.00    0.69    0.00    0.00    1.24    0.00    0.00    0.00   58.23
06:59:46  IST  all    0.00    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.95
06:59:51  IST  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

Average:     all   39.71    0.00    0.81    0.02    0.00    1.01    0.00    0.00    0.00   58.45
