Linux 4.15.0-117-generic (sl1-21) 	Friday 05 February 2021 	_x86_64_	(4 CPU)

07:41:28  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:43:53  IST  all   99.45    0.00    0.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:43:58  IST  all   81.52    0.00    1.94    0.00    0.00    0.45    0.00    0.00    0.00   16.09
07:44:03  IST  all   98.50    0.00    1.45    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:44:08  IST  all   87.52    0.00    0.70    0.05    0.00    0.25    0.00    0.00    0.00   11.48
07:44:13  IST  all   96.60    0.00    2.00    0.00    0.00    0.10    0.00    0.00    0.00    1.30
07:44:18  IST  all   99.25    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:44:23  IST  all   90.90    0.00    1.20    0.00    0.00    0.10    0.00    0.00    0.00    7.80
07:44:28  IST  all   98.05    0.00    1.90    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:44:33  IST  all   99.35    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:44:38  IST  all   97.10    0.00    1.60    0.00    0.00    0.10    0.00    0.00    0.00    1.20
07:44:43  IST  all   98.35    0.00    1.55    0.00    0.00    0.10    0.00    0.00    0.00    0.00
07:44:48  IST  all   99.30    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:44:53  IST  all   91.05    0.00    1.59    0.00    0.00    0.60    0.00    0.00    0.00    6.76
07:44:58  IST  all   98.50    0.00    1.45    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:45:03  IST  all   98.50    0.00    0.90    0.00    0.00    0.10    0.00    0.00    0.00    0.50
07:45:08  IST  all   89.96    0.00    2.14    0.00    0.00    0.60    0.00    0.00    0.00    7.31
07:45:13  IST  all   99.10    0.00    0.85    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:45:18  IST  all   93.97    0.00    0.80    0.00    0.00    0.35    0.00    0.00    0.00    4.88
07:45:23  IST  all   98.00    0.00    1.95    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:45:28  IST  all   99.25    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:45:33  IST  all   96.85    0.00    1.20    0.00    0.00    0.15    0.00    0.00    0.00    1.80
07:45:38  IST  all   97.80    0.00    2.15    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:45:43  IST  all   99.20    0.00    0.75    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:45:48  IST  all   90.00    0.00    1.39    0.00    0.00    0.45    0.00    0.00    0.00    8.16
07:45:53  IST  all   98.10    0.00    1.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:45:58  IST  all   99.15    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:46:03  IST  all   93.91    0.00    1.80    0.00    0.00    0.25    0.00    0.00    0.00    4.04
07:46:08  IST  all   98.70    0.00    1.25    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:46:13  IST  all   98.55    0.00    1.40    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:46:18  IST  all   94.31    0.00    2.10    0.00    0.00    0.25    0.00    0.00    0.00    3.35
07:46:23  IST  all   99.00    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:46:28  IST  all   96.80    0.00    0.90    0.00    0.00    0.10    0.00    0.00    0.00    2.20
07:46:33  IST  all   97.55    0.00    2.40    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:46:38  IST  all   91.15    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    8.35
07:46:43  IST  all    0.05    0.00    0.00    0.05    0.00    0.00    0.00    0.00    0.00   99.90
07:46:48  IST  all    0.05    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.90

Average:     all   85.03    0.00    1.21    0.00    0.00    0.17    0.00    0.00    0.00   13.58
