Linux 4.15.0-117-generic (sl1-21) 	Friday 05 February 2021 	_x86_64_	(4 CPU)

07:25:37  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:42  IST  all    0.05    0.00    0.00    0.05    0.00    0.00    0.00    0.00    0.00   99.90
07:25:47  IST  all    0.05    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.90
07:25:52  IST  all   45.90    0.00    1.65    0.00    0.00    0.00    0.00    0.00    0.00   52.45
07:25:57  IST  all   99.55    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.20
07:26:02  IST  all    5.72    0.00    0.40    0.00    0.00    0.35    0.00    0.00    0.00   93.53
07:26:07  IST  all   96.10    0.00    2.20    0.00    0.00    0.05    0.00    0.00    0.00    1.65
07:26:12  IST  all   60.54    0.00    0.80    0.05    0.00    0.45    0.00    0.00    0.00   38.17
07:26:17  IST  all   61.60    0.00    2.72    0.00    0.00    0.94    0.00    0.00    0.00   34.74
07:26:22  IST  all   99.45    0.00    0.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:26:27  IST  all   29.53    0.00    0.65    0.00    0.00    0.65    0.00    0.00    0.00   69.17
07:26:32  IST  all   98.25    0.00    1.60    0.00    0.00    0.15    0.00    0.00    0.00    0.00
07:26:37  IST  all   51.82    0.00    0.65    0.00    0.00    0.35    0.00    0.00    0.00   47.18
07:26:42  IST  all   75.35    0.00    1.69    0.00    0.00    0.80    0.00    0.00    0.00   22.17
07:26:47  IST  all   85.55    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   14.05
07:26:52  IST  all   49.08    0.00    1.84    0.05    0.00    0.60    0.00    0.00    0.00   48.43
07:26:57  IST  all   99.45    0.00    0.50    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:27:02  IST  all   40.64    0.00    0.45    0.05    0.00    0.94    0.00    0.00    0.00   57.92
07:27:07  IST  all   98.20    0.00    1.75    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:27:12  IST  all   63.34    0.00    0.40    0.05    0.00    0.35    0.00    0.00    0.00   35.86
07:27:17  IST  all   83.33    0.00    2.08    0.00    0.00    0.84    0.00    0.00    0.00   13.75
07:27:22  IST  all   92.00    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00    7.20
07:27:27  IST  all   60.73    0.00    1.84    0.00    0.00    0.70    0.00    0.00    0.00   36.73
07:27:32  IST  all   99.25    0.00    0.70    0.00    0.00    0.05    0.00    0.00    0.00    0.00
