Linux 4.15.0-117-generic (sl1-21) 	Friday 05 February 2021 	_x86_64_	(4 CPU)

07:18:29  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:18:34  IST  all    0.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.95
07:18:39  IST  all    0.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.95
07:18:44  IST  all    0.10    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.85
07:18:49  IST  all   80.75    0.00    1.50    0.00    0.00    0.05    0.00    0.00    0.00   17.70
07:18:54  IST  all   56.43    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   43.21
07:18:59  IST  all   45.01    0.00    1.89    0.05    0.00    0.45    0.00    0.00    0.00   52.59
07:19:04  IST  all   99.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:19:09  IST  all   28.41    0.00    0.69    0.05    0.00    1.04    0.00    0.00    0.00   69.81
07:19:14  IST  all   97.95    0.00    1.75    0.00    0.00    0.00    0.00    0.00    0.00    0.30
07:19:19  IST  all   50.37    0.00    0.60    0.00    0.00    0.65    0.00    0.00    0.00   48.38
07:19:24  IST  all   89.27    0.00    1.60    0.00    0.00    0.25    0.00    0.00    0.00    8.89
07:19:29  IST  all   73.14    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   26.26
07:19:34  IST  all   66.73    0.00    1.60    0.00    0.00    0.20    0.00    0.00    0.00   31.47
07:19:39  IST  all   87.86    0.00    0.85    0.00    0.00    0.05    0.00    0.00    0.00   11.24
07:19:44  IST  all   57.68    0.00    1.59    0.05    0.00    0.60    0.00    0.00    0.00   40.08
07:19:49  IST  all   99.35    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:19:54  IST  all   52.30    0.00    1.43    0.00    0.00    1.09    0.00    0.00    0.00   45.18
07:19:59  IST  all   98.65    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:20:04  IST  all   54.75    0.00    1.24    0.05    0.00    0.65    0.00    0.00    0.00   43.31
07:20:09  IST  all   98.50    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:20:14  IST  all   67.21    0.00    0.74    0.05    0.00    0.99    0.00    0.00    0.00   31.01
07:20:19  IST  all   94.11    0.00    1.70    0.00    0.00    0.20    0.00    0.00    0.00    4.00
07:20:24  IST  all   77.14    0.00    0.60    0.05    0.00    0.60    0.00    0.00    0.00   21.61
07:20:29  IST  all   85.85    0.00    1.69    0.00    0.00    0.74    0.00    0.00    0.00   11.72
07:20:34  IST  all   86.71    0.00    0.75    0.00    0.00    0.15    0.00    0.00    0.00   12.39
07:20:39  IST  all   79.68    0.00    1.68    0.05    0.00    1.29    0.00    0.00    0.00   17.30
07:20:44  IST  all   99.10    0.00    0.85    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:20:49  IST  all   68.53    0.00    1.19    0.05    0.00    1.09    0.00    0.00    0.00   29.14
07:20:54  IST  all   99.05    0.00    0.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:20:59  IST  all   72.56    0.00    1.09    0.00    0.00    0.60    0.00    0.00    0.00   25.75
07:21:04  IST  all   98.80    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:21:09  IST  all   74.17    0.00    1.24    0.00    0.00    0.94    0.00    0.00    0.00   23.65
07:21:14  IST  all   98.30    0.00    1.65    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:21:19  IST  all   81.70    0.00    1.20    0.00    0.00    0.45    0.00    0.00    0.00   16.66
07:21:24  IST  all   98.35    0.00    1.60    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:21:29  IST  all   86.61    0.00    1.29    0.00    0.00    0.84    0.00    0.00    0.00   11.26
07:21:34  IST  all   95.90    0.00    1.30    0.00    0.00    0.20    0.00    0.00    0.00    2.60
07:21:39  IST  all   95.81    0.00    1.30    0.00    0.00    0.15    0.00    0.00    0.00    2.74
07:21:44  IST  all   89.02    0.00    1.50    0.00    0.00    0.25    0.00    0.00    0.00    9.24
07:21:49  IST  all   98.65    0.00    1.25    0.00    0.00    0.10    0.00    0.00    0.00    0.00
07:21:54  IST  all   83.95    0.00    1.24    0.00    0.00    0.70    0.00    0.00    0.00   14.12
07:21:59  IST  all   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:22:04  IST  all   82.44    0.00    1.18    0.00    0.00    2.06    0.00    0.00    0.00   14.32
07:22:09  IST  all   98.80    0.00    1.15    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:22:14  IST  all   82.78    0.00    1.44    0.00    0.00    0.89    0.00    0.00    0.00   14.89
07:22:19  IST  all   98.45    0.00    1.50    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:22:24  IST  all   86.33    0.00    1.29    0.00    0.00    0.50    0.00    0.00    0.00   11.88
07:22:29  IST  all   97.40    0.00    1.40    0.00    0.00    0.10    0.00    0.00    0.00    1.10
07:22:34  IST  all   92.56    0.00    1.15    0.00    0.00    0.15    0.00    0.00    0.00    6.14
07:22:39  IST  all   93.65    0.00    1.35    0.00    0.00    0.10    0.00    0.00    0.00    4.90
07:22:44  IST  all   98.50    0.00    1.45    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:22:49  IST  all   85.92    0.00    1.84    0.05    0.00    0.60    0.00    0.00    0.00   11.59
07:22:54  IST  all   98.05    0.00    1.85    0.00    0.00    0.10    0.00    0.00    0.00    0.00
07:22:59  IST  all   86.04    0.00    1.44    0.00    0.00    0.79    0.00    0.00    0.00   11.72
07:23:04  IST  all   98.95    0.00    1.00    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:23:09  IST  all   87.96    0.00    1.29    0.00    0.00    0.55    0.00    0.00    0.00   10.20
07:23:14  IST  all   98.50    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:23:19  IST  all   88.76    0.00    1.19    0.00    0.00    0.55    0.00    0.00    0.00    9.50
07:23:24  IST  all   97.85    0.00    1.70    0.00    0.00    0.10    0.00    0.00    0.00    0.35
07:23:29  IST  all   94.67    0.00    0.95    0.00    0.00    0.45    0.00    0.00    0.00    3.94
07:23:34  IST  all   88.99    0.00    1.44    0.00    0.00    0.94    0.00    0.00    0.00    8.63
07:23:39  IST  all   98.95    0.00    1.00    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:23:44  IST  all    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.80
07:23:49  IST  all    0.00    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.90

Average:     all   78.49    0.00    1.15    0.01    0.00    0.35    0.00    0.00    0.00   19.99
